Sample,BioSample.x,SampleName.x,location,Region,pop,Latitude,Longitude,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,BioSample.y,SampleType,TaxID,ScientificName,SampleName.y,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRS2533288,SAMN07347622,  12A_12, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063045,2018-07-30 10:46:15,2017-09-23 16:43:04,101495484,18269187120,101495484,180,12415,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063045/SRR6063045.1,SRX3208192,wHAIPI012945-102,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347622,simple,29159,Crassostrea gigas,12A_12,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,CBE2C6C5090921174FDEDC0B3D0E7525,4AB1AB94369B32F031C27258C02E68E5
SRS2533289,SAMN07347623,  12A_13, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063044,2018-07-30 10:46:15,2017-09-23 16:44:38,95269724,17148550320,95269724,180,11620,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063044/SRR6063044.1,SRX3208193,wHAIPI012946-103,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347623,simple,29159,Crassostrea gigas,12A_13,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,0979BD5DB3CECA5697F5148613CC0533,4E1082EA325434BF65A5714456690456
SRS2533290,SAMN07347624,  12A_14, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063042,2018-07-30 10:46:15,2017-09-23 16:48:36,104110969,18739974420,104110969,180,12735,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063042/SRR6063042.1,SRX3208194,wHAIPI012953-19,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347624,simple,29159,Crassostrea gigas,12A_14,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,1267CA395D595AD7035A9762371A04FA,C932FFF60FD3633C49B643A780DC6EDE
SRS2533291,SAMN07347625,  12A_15, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063041,2018-07-30 10:46:15,2017-09-23 16:31:39,111047744,19988593920,111047744,180,13470,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063041/SRR6063041.1,SRX3208195,wHAIPI012936-92,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347625,simple,29159,Crassostrea gigas,12A_15,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,C70DF2FD41868FBC23C729386823342A,60CFC909539D1341ADB98BBB2B4E07C4
SRS2533295,SAMN07347620,  12A_11, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063037,2018-07-30 10:46:15,2017-09-23 16:35:13,73541606,14708321200,73541606,200,9145,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063037/SRR6063037.1,SRX3208199,wHAIPI000000-6,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347620,simple,29159,Crassostrea gigas,12A_11,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,984344E79EABDC5F4755305DC6F497A6,0AD9CE1215AB1DECA8F932177D18DD7C
SRS2533379,SAMN07347646,  17_18, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063355,2018-07-30 10:46:18,2017-09-23 21:38:57,127612978,22970336040,127612978,180,15398,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063355/SRR6063355.1,SRX3208284,wHAIPI012950-111,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347646,simple,29159,Crassostrea gigas,17_18,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,861DC6EE888DEFFEF42813BC9B7261A8,A5F78A50473776C4466C8644BB32BD90
SRS2533392,SAMN07347649,  17_4, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063344,2018-07-30 10:46:18,2017-09-23 21:16:46,99205790,17857042200,99205790,180,11964,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063344/SRR6063344.1,SRX3208296,wHAIPI012951-112,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347649,simple,29159,Crassostrea gigas,17_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D6836E294F9B67F3058CF8E5E26D26EB,DFA497AA6CD2CBC08CFA5324FE0FA802
SRS2533393,SAMN07347648,  17_2, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063343,2018-07-30 10:46:18,2017-09-23 21:22:52,98649166,17756849880,98649166,180,11875,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063343/SRR6063343.1,SRX3208297,wHAIPI012942-98,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347648,simple,29159,Crassostrea gigas,17_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,7200055C238296E762647D612A0EF543,DECE850AD60A145203661AA34C73D947
SRS2533398,SAMN07347650,  17_5, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063338,2018-07-30 10:46:18,2017-09-23 21:08:28,87441369,15739446420,87441369,180,10595,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063338/SRR6063338.1,SRX3208302,wHAIPI012952-113,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347650,simple,29159,Crassostrea gigas,17_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,731F8D0E1634F9242D44E2BBC0D7115F,E26DC35C941ABD414475174A8D62BF2E
SRS2533399,SAMN07347636,  12A_25, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063316,2018-07-30 10:46:18,2017-09-23 20:48:51,88078124,15854062320,88078124,180,11024,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063316/SRR6063316.1,SRX3208303,wHAIPI012930-81,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347636,simple,29159,Crassostrea gigas,12A_25,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,976DA81BB22D707F251B22661E28D1BD,70B783CA1520583BB081E1150FBD1F9C
SRS2533400,SAMN07347651,  17_8, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063337,2018-07-30 10:46:18,2017-09-23 21:09:01,107929051,19427229180,107929051,180,13196,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063337/SRR6063337.1,SRX3208304,wHAIPI012943-100,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347651,simple,29159,Crassostrea gigas,17_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,6B987FA7E75AA14CFA6E78F26BE3C64E,F7C3BFEB8C1F1E01520D4F2F019137A0
SRS2533421,SAMN07347637,  12A_3, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063315,2018-07-30 10:46:19,2017-09-23 20:39:07,69199671,12455940780,69199671,180,8492,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063315/SRR6063315.1,SRX3208325,wHAIPI012931-83,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347637,simple,29159,Crassostrea gigas,12A_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,8944DC8973F0B62FB9BE19578BE8DCEE,06D46C1FC4B7B1000F3634B9AA2A6EBF
SRS2533422,SAMN07347629,  12A_19, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063314,2018-07-30 10:46:19,2017-09-23 20:49:06,94453915,17001704700,94453915,180,11567,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063314/SRR6063314.1,SRX3208326,wHAIPI012937-93,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347629,simple,29159,Crassostrea gigas,12A_19,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D021AB5B6A1FB55181298300DEE00A14,CFE7C9C4739A075872F435FA0C608454
SRS2533423,SAMN07347628,  12A_18, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063313,2018-07-30 10:46:19,2017-09-23 20:46:46,96873569,17437242420,96873569,180,12123,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063313/SRR6063313.1,SRX3208327,wHAIPI012928-79,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347628,simple,29159,Crassostrea gigas,12A_18,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,23AD671BD14A21180EB1C9D247D2BB9D,33E6B280FBB83D7795E0C416FCC21FF9
SRS2533424,SAMN07347631,  12A_20, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063312,2018-07-30 10:46:19,2017-09-23 20:47:43,101720959,18309772620,101720959,180,12354,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063312/SRR6063312.1,SRX3208328,wHAIPI012956-25,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347631,simple,29159,Crassostrea gigas,12A_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,419F99A8710702B0B9215AE4C1947397,4034A549AAABFFFED737B25B24D4D7FB
SRS2533425,SAMN07347630,  12A_2, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063311,2018-07-30 10:46:19,2017-09-23 20:52:16,104335600,18780408000,104335600,180,13114,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063311/SRR6063311.1,SRX3208329,wHAIPI012929-80,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347630,simple,29159,Crassostrea gigas,12A_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,4B3929B4406B243C8590DC97D410F4FD,95C12E7F33BD47477C885FF4CC42C19B
SRS2533426,SAMN07347633,  12A_22, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063310,2018-07-30 10:46:19,2017-09-23 20:47:16,111732045,20111768100,111732045,180,13524,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063310/SRR6063310.1,SRX3208330,wHAIPI012947-106,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347633,simple,29159,Crassostrea gigas,12A_22,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,CCE5AB8A18CAB5E6D7BFABA1079DA9DE,5DE7D2D4EADB51DF98633B21FE548466
SRS2533427,SAMN07347632,  12A_21, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063309,2018-07-30 10:46:19,2017-09-23 21:32:35,108142138,19465584840,108142138,180,13106,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063309/SRR6063309.1,SRX3208331,wHAIPI012954-21,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347632,simple,29159,Crassostrea gigas,12A_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,EA97AAB8A5873CA5DA62D51850997542,6C7B2E490521F1E1C94DE9764383F0A1
SRS2533428,SAMN07347635,  12A_24, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063308,2018-07-30 10:46:19,2017-09-23 20:45:41,111419649,20055536820,111419649,180,13536,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063308/SRR6063308.1,SRX3208333,wHAIPI012949-110,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347635,simple,29159,Crassostrea gigas,12A_24,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,CA19E8CB655A764C36F0DA7C3A1C8238,932C79C80F6BEB37246B348AB289A06F
SRS2533430,SAMN07347634,  12A_23, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063306,2018-07-30 10:46:19,2017-09-23 20:39:29,91433760,16458076800,91433760,180,11148,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063306/SRR6063306.1,SRX3208334,wHAIPI012948-108,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347634,simple,29159,Crassostrea gigas,12A_23,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D215357B73F94E2C2DC4D5E07D894C7E,FB534C7ABBC419CA0E4078FD1B1B6A92
SRS2533521,SAMN07347652,  26_3, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063216,2018-07-30 10:46:21,2017-09-23 19:14:55,96947385,17450529300,96947385,180,11905,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063216/SRR6063216.1,SRX3208424,wHAIPI012944-101,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347652,simple,29159,Crassostrea gigas,26_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,FB48D87754121A6BFC6AE12C3B9920F2,0A4364FC786CA33D984D61B4A7C4F431
SRS2533527,SAMN07347647,  17_19, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063210,2018-07-30 10:46:22,2017-09-23 18:34:58,115977266,20875907880,115977266,180,14058,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063210/SRR6063210.1,SRX3208431,wHAIPI012955-24,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347647,simple,29159,Crassostrea gigas,17_19,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,FD3EAA4FFE850690D9419C72CD64E842,17DA0C3B683EF9368D192A7049A1B3AA
SRS2533528,SAMN07347645,  17_17, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063208,2018-07-30 10:46:22,2017-09-23 18:55:04,97171364,17490845520,97171364,180,11757,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063208/SRR6063208.1,SRX3208433,wHAIPI012941-97,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347645,simple,29159,Crassostrea gigas,17_17,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,77A2849851E71CA8FA4240149D7FA9A5,88796A333788A44A2898641D3CEAD4A9
SRS2533530,SAMN07347644,  17_16, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063207,2018-07-30 10:46:22,2017-09-23 18:45:22,92739376,16693087680,92739376,180,11152,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063207/SRR6063207.1,SRX3208434,wHAIPI012940-96,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347644,simple,29159,Crassostrea gigas,17_16,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,5DA568D893D0DD7F234274A245CEA264,6FB8B124A9EB4B2A19A10C10E22669DB
SRS2533550,SAMN07347640,  12A_6, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063183,2018-07-30 10:46:22,2017-09-23 17:07:22,81765487,14717787660,81765487,180,10277,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063183/SRR6063183.1,SRX3208456,wHAIPI012933-86,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347640,simple,29159,Crassostrea gigas,12A_6,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,D09F2A2D908EF4E2F746E1A152B7CE62,A28AB065A0E692800DA1396935F9421A
SRS2533553,SAMN07347641,  12A_7, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063181,2018-07-30 10:46:22,2017-09-23 17:00:33,104556036,18820086480,104556036,180,12638,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063181/SRR6063181.1,SRX3208457,wHAIPI012939-95,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347641,simple,29159,Crassostrea gigas,12A_7,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,F02AA664AD7E87247AFE248903BA2F85,9810940C6AFAC50B5D6B064C6C819410
SRS2533554,SAMN07347638,  12A_4, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063180,2018-07-30 10:46:22,2017-09-23 17:11:02,111173734,20011272120,111173734,180,13337,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063180/SRR6063180.1,SRX3208458,wHAIPI012938-94,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347638,simple,29159,Crassostrea gigas,12A_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,B2560EB10A60ABA1B1FFD28761DE141B,446853C6F6B7935A3C14EA87D7F4A644
SRS2533555,SAMN07347639,  12A_5, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063178,2018-07-30 10:46:22,2017-09-23 16:57:59,84110513,15139892340,84110513,180,10559,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063178/SRR6063178.1,SRX3208459,wHAIPI012932-85,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347639,simple,29159,Crassostrea gigas,12A_5,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,5F739645CFE2B6A18FBDE530FF0BC9D8,504DFF949F18D050316A0295577BC875
SRS2533556,SAMN07347642,  12A_8, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063470,2018-07-30 10:46:22,2017-09-24 00:39:53,105856815,19054226700,105856815,180,12749,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063470/SRR6063470.1,SRX3208461,wHAIPI012934-89,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347642,simple,29159,Crassostrea gigas,12A_8,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,6CFE8907E98D8A0F3D27D24C54F54E18,B94AEECF9C0F7F74343064DAE7A427CF
SRS2533559,SAMN07347643,  12A_9, China:Jinzhou,China,JZ,40.902494,121.172894,SRR6063469,2018-07-30 10:46:22,2017-09-24 01:10:32,96910054,17443809720,96910054,180,11874,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063469/SRR6063469.1,SRX3208462,wHAIPI012935-90,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347643,simple,29159,Crassostrea gigas,12A_9,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,38DDD65096B9CB42682149597EAE7DF5,8332832C1C9414D1853386EADF16589E
SRS2533237,SAMN07347780,  18A_4, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063094,2018-07-30 10:46:14,2017-09-23 16:46:31,103577424,18643936320,103577424,180,12582,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063094/SRR6063094.1,SRX3208141,wHAIPI013111-77,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347780,simple,29159,Crassostrea gigas,18A_4,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,8F4210107047037AA3F174D8322D7788,AF502681253C0DBAA413FB6B914A093F
SRS2533238,SAMN07347779,  18A_3, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063093,2018-07-30 10:46:14,2017-09-23 16:37:57,104219809,18759565620,104219809,180,12325,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063093/SRR6063093.1,SRX3208142,wHAIPI012958-29,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347779,simple,29159,Crassostrea gigas,18A_3,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,6DC976FEDC8D6875EE2DAC6FFAB3A033,AF6460A7D45525008F02106686C21DD7
SRS2533239,SAMN07347772,  18A_2, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063092,2018-07-30 10:46:14,2017-09-23 16:44:17,85273432,15349217760,85273432,180,10296,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063092/SRR6063092.1,SRX3208143,wHAIPI013106-59,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347772,simple,29159,Crassostrea gigas,18A_2,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,9960227273EB45FA8CC067153E994A4E,700CE1CF8526BE712D2753080B01D276
SRS2533240,SAMN07347771,  18A_19, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063091,2018-07-30 10:46:14,2017-09-23 16:37:34,86674474,15601405320,86674474,180,10476,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063091/SRR6063091.1,SRX3208144,wHAIPI013105-57,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347771,simple,29159,Crassostrea gigas,18A_19,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,C07FF06060F735C0C09D34374B049B99,632269B7C21088AEDF1BA72EF0A6076F
SRS2533241,SAMN07347773,  18A_20, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063089,2018-07-30 10:46:14,2017-09-23 16:39:54,103035021,18546303780,103035021,180,12542,NA,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-12/SRR6063089/SRR6063089.1,SRX3208146,wHAIPI013107-66,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347773,simple,29159,Crassostrea gigas,18A_20,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,4FE7BBF1B86473EC306C8797FD45B6F7,523A4DA1AB4AA8C85B404F986E5719FE
SRS2533242,SAMN07347774,  18A_21, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063090,2018-07-30 10:46:14,2017-09-23 16:41:40,87476001,15745680180,87476001,180,10603,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063090/SRR6063090.1,SRX3208145,wHAIPI013108-67,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347774,simple,29159,Crassostrea gigas,18A_21,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,E98D3E26ACD8B0E62D4C916438769BCC,B8ADE94C94D72D71C66C400665EBE500
SRS2533243,SAMN07347776,  18A_23, China:Laoting,China,LT,39.2492862586114,119.050688684466,SRR6063088,2018-07-30 10:46:14,2017-09-23 17:22:18,105412471,18974244780,105412471,180,12784,NA,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR6063088/SRR6063088.1,SRX3208147,wHAIPI013109-73,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP118736,PRJNA394055,NA,394055,SAMN07347776,simple,29159,Crassostrea gigas,18A_23,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,BGI,SRA612020,NA,public,720CF5DD006A7A8C98F53036A7FD36EF,AC12F813F487B09FAFEFCD9E5D36B811
